measurement_id,batch,gas_class,concentration,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127,feat_128
G_B06_1220,6,2,50,5542.3499,2.494141,1.147934,1.757144,4.768749,-0.854537,-1.439952,-6.051566,6440.5982,2.733721,1.441007,2.20573,5.768153,-0.994022,-1.717151,-7.430947,16242.3747,6.470903,7.0197329999999996,15.620338,19.795475,-3.85757,-6.129889,-14.476649,16733.6687,6.269145,7.234196,16.052503,21.106043,-3.977494,-6.44915,-14.233182,1557.8583,2.13661,0.689866,2.341768,4.872997,-0.369231,-0.83741,-3.826101,1628.2214,2.173154,0.707781,2.411442,5.288331,-0.382508,-0.840978,-3.71565,16749.437,6.173755,8.444424,23.912133,30.946869,-4.229353,-7.20277,-16.80832,18157.7464,6.215689,9.396247,27.233108,34.665638,-4.701847,-8.13571,-18.609692,5126.4775,2.007555,1.006314,1.454402,3.808428,-0.692904,-1.152363,-4.775323,3469.8672,1.805945,0.659197,0.944511,3.035159,-0.44117,-0.799509,-3.29474,17857.1485,6.142881,7.624438,15.642692,18.652211,-4.025655,-5.955356,-11.724645,14652.9914,6.031632,6.138278,13.373423,17.085477,-3.365084,-5.054827,-9.50382,2966.0225,2.779174,1.338887,4.464516,7.018563,-0.696172,-1.325759,-3.188371,3340.5023,3.022327,1.433191,4.46361,7.06817,-0.755904,-1.263931,-3.331943,18284.521,6.089468,9.208669,27.080003,35.740174,-4.504388,-7.721824,-13.274448,15813.0579,5.762089,7.520934,21.61895,27.301318,-3.796678,-6.247499,-11.427469
G_B03_0638,3,2,50,2868.0992,1.865908,0.561721,0.70942,1.25965,-0.429747,-0.558697,-1.110196,3785.4517,1.973496,0.776489,0.99358,1.552235,-0.571818,-0.728035,-1.458546,19551.6114,5.737418,8.066341,15.811865,17.130514,-4.58276,-6.481816,-8.198008,19544.415,5.56567,8.084099,16.212765,17.542129,-4.560211,-6.507655,-8.458659,2344.4227,2.120476,1.134792,3.816273,5.361368,-0.542488,-0.834877,-1.300896,2516.7205,2.171759,1.145671,3.689699,4.986785,-0.589206,-0.873739,-1.497361,22293.4751,5.93329,10.696639,26.519078,29.892138,-5.602969,-8.491018,-10.23868,23786.5088,5.966392,11.752182,30.857551,35.58059,-6.140773,-9.918923,-12.794283,1626.0451,1.529828,0.300428,0.419551,1.31955,-0.223447,-0.341497,-1.094603,1263.7742,1.472468,0.220216,0.315572,1.005713,-0.166766,-0.257414,-1.159635,21490.8624,5.95365,8.882623,16.787785,18.293582,-4.920535,-6.955305,-9.453499,16916.365,5.809123,6.807297,13.692687,15.243213,-3.928155,-5.517597,-7.67155,3924.5486,2.637723,1.738776,5.992434,8.055273,-0.931221,-1.531038,-2.604272,4375.2678,2.776959,1.810846,5.520138,7.401494,-1.001135,-1.525157,-2.876211,23064.8765,6.24376,11.231803,30.493149,35.09465,-5.836195,-9.591882,-12.03956,21084.2119,6.069183,9.743328,24.857731,28.516422,-5.164708,-7.985252,-10.825933
G_B01_0145,1,2,30,5828.2539,1.236785,1.638415,2.281931,3.639547,-1.247796,-1.652973,-2.837284,5353.375,1.222767,1.389402,1.892606,3.248114,-1.113249,-1.463655,-3.457764,8895.762,5.006121,2.26756,3.366169,3.715926,-1.798525,-2.494296,-3.197712,8133.156,4.813547,2.081437,3.165273,3.538008,-1.674694,-2.359167,-2.917609,1322.1224,2.135441,0.449474,0.793166,1.156327,-0.33055,-0.529532,-0.874793,1481.1115,2.214361,0.512467,0.911368,1.518863,-0.382546,-0.677855,-1.097841,8325.5392,6.413125,2.498859,4.022301,4.416472,-1.977248,-3.073402,-3.510939,8230.0502,6.580114,2.490438,4.14787,4.744703,-2.026481,-3.230717,-3.722183,5518.7832,1.276566,1.37933,1.853589,2.642949,-1.100403,-1.447828,-3.340972,4209.1035,1.196365,1.163915,1.592454,2.732634,-0.886629,-1.25353,-2.752118,9804.8667,5.186432,2.524151,3.757254,4.307568,-1.9895370000000001,-2.766551,-3.33219,6252.9407,4.965227,1.70921,2.637535,3.109975,-1.350276,-1.896342,-2.749544,1464.222,2.216842,0.517667,0.952642,1.262488,-0.376996,-0.661818,-0.997203,1801.5078,2.332761,0.615951,1.063754,1.418571,-0.44048,-0.814526,-1.088362,9197.9095,7.473191,2.778323,4.58302,5.208695,-2.273715,-3.761847,-4.299888,7899.9952,7.068495,2.391782,3.918861,4.291086,-1.895875,-2.988525,-3.455212
G_B07_0040,7,2,60,2984.4029,1.767183,0.687032,1.210235,3.856214,-0.567169,-0.977949,-4.863098,12779.3017,3.351191,3.024056,4.643327,8.904068,-2.133929,-3.398983,-11.276741,17529.1602,4.379771,7.333815,15.505129,22.078412,-3.878906,-6.314272,-16.829161,18094.8545,4.258889,7.503231,15.64552,22.241897,-3.975482,-6.359347,-16.103961,1633.2803,1.91107,0.67032,1.928613,4.144008,-0.362195,-0.808202,-4.268708,1697.0095,1.941977,0.698579,2.018257,4.294647,-0.378697,-0.832643,-4.291652,17744.2197,4.039057,8.474499,20.985782,27.638089,-4.170966,-7.126218,-17.902562,19650.3442,4.090944,9.465351,23.730084,30.946769,-4.623522,-7.91263,-20.727236,8954.3105,2.221193,1.940384,2.874801,5.773298,-1.324874,-2.055001,-7.806744,6005.2524,1.915469,1.289804,1.974692,4.48968,-0.846292,-1.289603,-4.833483,18619.7593,4.159524,7.587356,14.890563,19.125547,-3.923973,-5.795552,-14.910555,15281.0649,4.085725,6.194509,12.854155,15.100118,-3.267425,-4.812969,-10.434282,3239.001,2.313186,1.407304,3.833871,5.526211,-0.716783,-1.304081,-3.37301,3511.8167,2.413054,1.509812,3.967349,6.189891,-0.763907,-1.306911,-3.314117,19201.6338,3.997709,9.048975,23.153769,29.106272,-4.371719,-7.264109,-14.838245,16327.3301,3.878244,7.470813,18.942417,23.509682,-3.680926,-6.03798,-12.457488
G_B04_0075,4,2,100,6952.9173,4.076115,1.338444,1.788805,2.218773,-1.06601,-1.351235,-2.115732,8276.0645,4.595125,1.630779,2.138659,2.799671,-1.246015,-1.587313,-2.860679,24958.5613,11.498416,10.279305,25.272488,28.982061,-5.904459,-8.375552,-10.910744,25496.7039,11.133655,10.578554,26.442775,30.536912,-6.055293,-8.666604,-11.207186,2647.0562,2.692867,1.157345,4.374443,6.486188,-0.559403,-0.842556,-1.408161,3168.1077,2.902418,1.374401,4.969663,7.123869,-0.694526,-1.060062,-1.743265,25543.5996,11.576487,12.227212,37.288118,45.933605,-6.452531,-10.016193,-12.580629,27715.875,11.492654,13.523975,41.967908,52.119324,-7.180146,-11.505081,-14.067031,4968.3533,2.808721,0.666918,0.857535,1.62744,-0.555883,-0.788158,-1.838719,4152.4648,2.565864,0.516998,0.670393,1.352738,-0.44448,-0.643457,-1.608211,33231.6054,11.179583,13.796149,31.375684,34.759252,-7.583822,-10.673496,-14.429222,27170.0735,10.966902,10.842428,24.968845,28.184783,-6.209019,-8.660098,-12.072653,5838.2103,4.113732,2.446396,8.543061,12.253425,-1.365114,-2.339264,-3.576597,6480.6546,4.503446,2.572372,8.627414,12.015437,-1.467124,-2.327099,-3.767529,36018.3513,11.956204,17.558434,56.923368,70.078527,-9.010651,-15.126451,-20.385548,31449.1357,11.522047,14.5752,45.538144,55.767573,-7.671868,-12.377377,-16.440438
G_B07_0352,7,2,80,5157.7427,2.612301,1.130005,1.662938,4.470421,-0.801326,-1.353699,-5.770341,13877.2793,3.95462,3.399042,4.833181,8.731254,-2.21608,-3.297992,-12.124754,20360.1324,5.06458,8.109624,16.747199,22.181977,-4.665104,-7.349301,-19.011335,21145.2651,4.994305,8.402052,17.011921,23.628245,-4.830293,-7.536778,-20.073461000000002,1776.2519,2.014693,0.682812,1.878625,4.219634,-0.397087,-0.910038,-4.416346,1864.9906,2.057908,0.71380999999999994,1.961787,4.840124,-0.417749,-0.948634,-4.019142,20367.3164,4.638149,8.97493,21.715432,28.859778,-4.864616,-8.108239,-18.887927,22225.6045,4.714575,10.045048,24.874851,32.566061,-5.415279,-9.485929,-20.168131,8379.5766,2.420217,1.787443,2.44978,5.135154,-1.118091,-1.675478,-5.832188,5711.4702,2.11894,1.184628,1.637243,4.000504,-0.71067,-1.07694,-4.298253,21544.8809,4.841695,8.44461,16.858718,20.667335,-4.682123,-6.962245,-16.767424,17980.731,4.794678,6.90056,13.844486,17.200476,-3.959077,-5.817882,-11.249479,3609.8857,2.523871,1.477964,3.953928,6.129126,-0.82155,-1.403603,-3.113227,3994.8081,2.652358,1.580553,4.007003,6.635132,-0.885378,-1.444572,-3.356035,21839.6279,4.627327,9.692945,24.496705,29.417437,-5.091905,-8.456679,-16.151609,18937.3672,4.471036,7.95469,19.53417,25.803227,-4.339053,-6.941083,-14.055497
G_B07_3446,7,2,240,11646.4729,3.882634,3.212256,4.954283,8.178227,-1.85113,-2.680339,-9.118803,29483.5743,4.978873,9.837973,15.258524,21.354495,-5.491158,-7.701447,-22.887897,33716.0996,8.539151,15.915782,36.617612,45.305089,-8.571075,-13.853077,-28.006546,34665.5278,8.283751,16.346113,36.89007,46.670517,-8.745911,-13.471781,-26.624252,3409.229,2.971797,1.463684,3.781733,6.546332,-0.815491,-1.515792,-4.857931,3353.7348,2.979314,1.354443,3.512105,6.947297,-0.803683,-1.41416,-5.017446,33671.0845,7.437401,17.582553,43.859866,56.379245,-9.0036,-15.202561,-35.510917,37178.2305,7.616659,19.68399,49.154435,63.525593,-10.016168,-17.084764,-38.580743,16622.8066,2.97381,4.416598,6.215159,9.382369,-2.683658,-3.804295,-10.949785,10828.8911,2.496498,2.803099,4.048722,6.756691,-1.594926,-2.3273,-6.622287,36369.1997,7.79503,16.456261,37.484411,45.020284,-8.545816,-12.703257,-24.961918,31405.4712,7.817404,13.981785,30.96943,36.368714,-7.587062,-11.1983,-21.165936,6311.7725,3.953545,2.821264,6.926816,10.425491,-1.56304,-2.647248,-5.334887,6821.9223,4.134754,3.024605,7.368238,10.068093,-1.682021,-2.73927,-5.304979,37819.4141,7.368438,19.567889,50.922676,62.363412,-9.621949,-15.610038,-28.996463,32400.791,7.019443,16.310852,41.250961,49.979913,-8.213356,-13.34783,-24.177299
G_B03_0644,3,2,50,2911.3633,1.820228,0.572956,0.744287,1.306053,-0.438562,-0.577122,-1.282108,3781.4917,1.912959,0.785242,0.998991,1.476552,-0.584851,-0.757285,-1.494053,19274.3662,5.6776,7.827296,15.274037,16.556824,-4.428231,-6.183622,-7.922522,19303.5395,5.510799,7.884514,15.769764,17.09233,-4.457534,-6.30623,-7.64413,2282.1736,2.118984,1.10395,3.721509,5.025434,-0.516401,-0.789969,-1.315752,2465.6917,2.175625,1.104075,3.522555,4.710235,-0.555026,-0.808542,-1.391261,22328.0205,5.896939,10.484082,25.75834,29.228136,-5.495399,-8.278288,-10.334389,23639.6802,5.926209,11.577449,30.438681,34.561005,-6.038401,-9.587943,-11.687286,1637.6387,1.500986,0.302629,0.425249,1.162371,-0.232436,-0.351896,-1.218834,1285.0517,1.450206,0.224298,0.325843,1.011063,-0.172507,-0.278688,-1.106801,21162.7656,5.893105,8.647381,16.338551,17.727029,-4.7992610000000004,-6.769937,-9.542742,16775.0096,5.770551,6.652836,13.345626,14.772199,-3.825174,-5.310171,-7.626777,3883.989,2.653812,1.717887,5.941139,8.242352,-0.909106,-1.519702,-2.623576,4359.4685,2.786471,1.773103,5.320711,6.966982,-0.967369,-1.452076,-2.777505,22851.7813,6.20649,11.079113,30.132385,34.505872,-5.726255,-9.497289,-12.805266,21092.3115,6.031958,9.571513,24.052219,27.697321,-5.076351,-7.736691,-9.897299
G_B07_3058,7,2,190,18992.1533,4.675131,5.28171,8.11454,12.778334,-3.163727,-4.392853,-13.330072,49721.0547,6.627692,16.386008,26.401671,34.754228,-9.651494,-13.010245,-37.747187,30751.1485,7.871453,14.401001,35.946542,46.886294,-7.698448,-12.163135,-26.632266,31414.8906,7.668081,14.860826,36.166608,43.765608,-7.836011,-12.347522,-27.741495,3536.1775,3.030741,1.546761,4.054932,7.32399,-0.859399,-1.561198,-6.253523,3405.5857,2.988203,1.398676,3.734734,7.099124,-0.820213,-1.494335,-4.638622,32064.7002,6.993377,16.83679,45.939821,59.548461,-8.397656,-14.296868,-31.814404,34468.0596,7.078304,18.827054,51.572015,63.46249,-9.197772,-16.185752,-34.617385,28962.0351,3.904701,7.55925,10.56783,14.913057,-5.077938,-7.079219,-20.332361,18485.9795,3.178414,4.627062,6.508215,9.101074,-2.992236,-4.342569,-10.873052,34036.104,7.405838,15.391032,36.800787,44.883639,-7.959824,-11.872645,-23.819058,28775.8881,7.216077,12.700039,30.300807,35.937585,-6.834414,-9.943693,-20.470087,6101.3706,3.819895,2.822989,7.656195,10.51979,-1.486728,-2.485077,-4.77739,6603.2083,3.994974,2.915665,7.827907,10.062194,-1.576749,-2.512026,-4.569088,35613.0273,6.983144,18.890839,54.123584,65.783959,-9.093895,-15.336183,-26.803629,30955.2534,6.662087,15.523325,42.920371,54.295904,-7.746747,-12.413308,-23.747537
G_B07_0122,7,2,190,8110.1629,3.173104,2.234659,3.469112,7.130611,-1.286928,-2.016132,-7.484329,20603.7212,5.085931,6.763788,10.612737,15.659382,-3.602991,-5.378612,-16.856447,32541.9673,7.526063,16.815376,42.794957,57.276898,-8.103003,-12.576566,-28.885277,33582.1455,7.317676,17.274863,43.111858,53.741973,-8.223845,-12.91108,-29.582309,2585.4021,2.476546,1.249321,3.389196,5.056665,-0.609491,-1.148156,-4.977133,2782.087,2.594192,1.248119,3.478631,5.704028,-0.650601,-1.271214,-4.617301,31942.3682,6.68081,18.409768,50.03159,63.362609,-8.294881,-13.810557,-33.079127,35048.1777,6.785316,20.724915,56.795785,73.932276,-9.256805,-15.78947,-41.222871,14249.6665,3.087992,3.800337,5.463011,7.877939,-2.101606,-2.968948,-9.151792,9714.0171,2.617093,2.485386,3.591669,5.890234,-1.312073,-1.960291,-6.228203,33592.5068,6.970483,16.736787,41.672629,49.158137,-7.858288,-11.443199,-23.997046,28173.1782,6.972851,13.920714,33.912709,40.833532,-6.743093,-10.006323,-20.379504,5651.6855,3.384539,2.903972,7.806723,10.332959,-1.382649,-2.379429,-5.155593,6204.0515,3.589235,3.116033,8.2818,11.098139,-1.499923,-2.511053,-5.592273,33970.5429,6.600058,19.973851,57.704358,72.343411,-8.55287,-14.250293,-28.441939,29331.8892,6.379317,16.391296,45.912361,57.532151,-7.298106,-11.974123,-22.45285
G_B07_3419,7,2,110,6256.6027,2.561321,1.358138,1.946448,4.921025,-1.051083,-1.687942,-6.475308,15346.207,3.142293,3.695744,5.002172,9.626496,-2.782419,-4.227075,-13.983653,20536.917,5.663307,8.153522,16.740398,22.100906,-4.972992,-7.784351,-17.706165,21319.0258,5.52447,8.369508,16.988705,23.092876,-5.13695,-8.055018,-17.621027,2174.2832,2.249121,0.815224,2.310931,5.280968,-0.518913,-1.020623,-3.951022,2172.0533,2.287994,0.787998,2.174678,4.938561,-0.511558,-1.012229,-3.967117,21016.4985,5.085775,9.099978,22.192899,30.891841,-5.353334,-8.84656,-22.202284,22802.6197,5.151917,10.052817,25.075099,31.792385,-5.96082,-10.639737,-22.876717,8027.6611,1.9644760000000001,1.744699,2.429837,4.883589,-1.299294,-1.994215,-6.693846,5203.0762,1.730679,1.124286,1.621149,4.232228,-0.779439,-1.247663,-4.576421,22825.8794,5.327933,8.814951,17.35375,21.386123,-5.178568,-7.832431,-14.949755,19423.4448,5.248331,7.385779,14.802649,18.202191,-4.495848,-6.626216,-12.927082,3842.0017,2.792804,1.479692,3.875441,6.607018,-0.925926,-1.58874,-3.657832,4214.8469,2.939567,1.59018,4.097329,6.279466,-0.992161,-1.672806,-4.079545,23475.0542,5.037776,10.103775,25.288114,31.649114,-5.847436,-9.584071,-17.017035,20387.1895,4.844742,8.398596,20.588479,25.691414,-4.963062,-7.814024,-14.806433
G_B07_3217,7,2,170,8846.8188,3.118681,2.406535,3.588627,6.723143,-1.509187,-2.363309,-8.209633,23130.5527,4.157712,7.169642,10.574493,15.578883,-4.228585,-6.037443,-18.370522,26237.9946,7.181916,11.889421,29.439248,37.476002,-6.485499,-9.926507,-23.264619,27122.8867,6.985609,12.27831,30.028753,38.657479,-6.6504,-10.131563,-25.223687,2723.2378,2.626833,1.14694,3.444373,7.000039,-0.650437,-1.206302,-4.334575,2694.0069,2.645673,1.086712,3.223881,6.34282,-0.63892,-1.121891,-3.981338,26647.1597,6.244852,13.595485,38.425004,48.453142,-6.934303,-11.193133,-22.801491,28932.5986,6.419197,15.235303,43.959121,58.041607,-7.647505,-12.888052,-27.751684,12721.7851,2.4879,3.228628,4.573056,7.704999,-2.033378,-2.877151,-8.34951,8200.979,2.10123,2.05905,2.95454,5.574239,-1.216084,-1.744671,-6.066056,28830.3316,6.664233,12.657795,29.59357,35.120775,-6.642237,-9.690188,-19.351894,24657.9355,6.546177,10.639522,25.684647,31.424954,-5.815553,-8.443078,-15.830362,4897.9509,3.394611,2.178393,6.527316,8.802735,-1.188458,-1.984513,-4.32621,5361.4449,3.555429,2.301752,6.649218,9.312447,-1.281954,-2.010874,-4.22245,29695.0102,6.25435,15.304025,46.657299,58.175946,-7.429277,-11.820584,-23.881797,25768.0918,5.916525,12.51219,36.590532,46.711196,-6.361949,-9.914977,-18.832663
G_B06_0937,6,2,225,23973.9726,1.967217,8.61802,13.396344,26.253728,-5.926896,-8.518327,-34.06521,21311.209,1.798819,8.489746,13.590576,32.411514,-5.639589,-8.510224,-30.852941,40488.8286,6.255552,16.52287,37.508834,48.140488,-10.938429,-17.436354,-36.771932,41459.1792,6.174433,16.995011,38.306894,49.1283,-11.168963,-18.131113,-38.574426,2287.8122,1.911136,0.974094,2.708262,5.489296,-0.646397,-1.262944,-4.437011,2654.2671,1.990663,1.001961,2.895417,5.970896,-0.746566,-1.401653,-4.612936,40028.4883,5.272776,17.980365,49.583546,64.744221,-11.45106,-19.783881,-43.202593,43679.7246,5.364277,20.197514,57.112165,72.13259,-12.848838,-24.399572,-48.180736,11675.8281,1.55061,3.450822,5.044374,12.522263,-2.767418,-3.846234,-15.37026,8643.2969,1.511005,2.404281,3.575949,9.825501,-1.957114,-2.736244,-8.83913,42045.0801,5.957576,17.063539,37.67822,46.851533,-10.693849,-16.111746,-29.288892,36913.627,6.056847,14.220962,30.739498,35.891653,-9.475686,-14.299966,-28.438358,6498.9448,2.670105,2.548963,7.179819,11.059375,-1.894109,-3.382589,-6.351566,7260.4035,2.809509,2.719309,7.261551,10.602509,-2.040699,-3.377445,-5.916526,43476.6934,5.437176,20.145027,57.520294,71.755217,-11.93933,-20.537312,-38.840548,37520.4687,5.144023,16.562213,45.661868,55.523388,-10.200604,-17.011255,-28.318038
G_B06_1226,6,2,50,5236.1255,2.419887,1.126217,1.646032,4.791221,-0.806687,-1.433898,-5.809252,6129.6741,2.67463,1.368082,2.033651,5.090302,-0.950661,-1.623176,-7.013235,16303.6713,6.562119,7.001735,15.873481,21.619606,-3.883986,-6.138278,-15.131627,16849.8261,6.338922,7.211214,16.302383,20.378899,-3.993283,-6.277728,-13.69943,1580.9142,2.160732,0.675917,2.358527,4.396212,-0.365369,-0.86701,-4.501924,1637.5482,2.189999,0.695555,2.294502,4.835725,-0.387555,-0.831501,-3.781943,16921.9932,6.33224,8.390255,24.031066,30.895638,-4.264424,-7.361789,-16.635842,18321.9711,6.313755,9.344624,27.252705,36.395901,-4.710424,-8.355789,-18.384046,4850.2764,1.969345,0.929625,1.374109,3.973527,-0.652276,-1.107588,-4.481576,3274.5874,1.768112,0.607377,0.943614,3.165174,-0.422109,-0.716287,-3.634259,17958.0103,6.200649,7.629978,15.708224,18.715625,-4.047868,-6.06947,-12.357988,14744.2048,6.136423,6.115783,13.349362,16.305214,-3.384365,-5.07318,-10.563833,2996.0776,2.81819,1.324028,4.532282,7.219303,-0.694658,-1.271374,-3.875737,3352.5848,3.029642,1.428185,4.412817,7.2285450000000004,-0.761806,-1.354954,-3.745209,18465.3169,6.180033,9.191414,27.21917,34.739067,-4.532566,-7.782828,-14.859615,15970.1682,5.898033,7.520435,21.626708,26.809897,-3.797822,-6.204252,-11.496801
G_B07_0367,7,2,230,7513.9998,3.2336,2.385645,3.761992,6.513586,-1.207202,-1.890811,-6.935408,21313.441,5.448055,8.148657,13.283339,18.727378,-3.738509,-5.40458,-17.459327,36359.1733,8.113843,18.831209,44.324382,54.247502,-9.065924,-13.85901,-34.754556,37286.2583,7.931035,19.532428,45.592835,57.679115,-9.249372,-14.210583,-33.475403,2760.2362,2.557568,1.363036,3.440121,6.533963,-0.637167,-1.231746,-4.573213,2967.3214,2.66214,1.328442,3.426723,6.227383,-0.695506,-1.290365,-4.819405,35366.8008,7.157437,20.379448,52.105688,67.164235,-9.173807,-14.998694,-33.7419,38533.8272,7.308076,23.04192,58.737776,75.319383,-10.197212,-17.487159,-35.546729,13372.6485,3.200674,3.956988,5.7591850000000004,8.711927,-1.903076,-2.79932,-8.096303,9133.9141,2.723893,2.549861,3.700078,6.039829,-1.189229,-1.737234,-5.587838,37007.8281,7.494083,18.71524,44.305059,52.250805,-8.670452,-12.545663,-24.654773,31978.4576,7.665884,15.659622,35.118123,41.255845,-7.61073,-11.182854,-21.696364,6191.6606,3.571972,3.232539,8.082614,11.082073,-1.52163,-2.536608,-4.804136,6864.8088,3.790346,3.433722,8.4431,11.395308,-1.652666,-2.648157,-5.433239,37344.0073,7.065769,22.0169,59.427432,76.840493,-9.412135,-15.364052,-28.650021,32611.6899,6.82038,18.197017,47.115636,59.158651,-8.094017,-12.683075,-24.038121
G_B07_2894,7,2,10,1816.0146,1.263332,0.699974,1.248355,4.729163,-0.394394,-0.894344,-6.085864,5011.2197,1.439544,1.67269,2.788284,8.455945,-0.890642,-1.903769,-10.192525,2477.1397,1.516204,0.846094,1.554081,5.139288,-0.493197,-1.061752,-6.41208,2585.5805,1.512373,0.891261,1.699022,5.45624,-0.498834,-1.083357,-5.490561,424.4503,1.2315719999999999,0.196393,0.685649,3.761196,-0.105072,-0.437561,-3.293627,414.3529,1.228331,0.185172,0.67398,3.581084,-0.101474,-0.453294,-3.418887,3271.4228,1.570202,1.209799,2.422367,5.919115,-0.639528,-1.324348,-6.998684,3516.0132,1.584742,1.300119,2.558523,7.040994,-0.676093,-1.483336,-8.088811,1584.916,1.139253,0.703011,1.293207,5.203701,-0.398728,-0.926436,-5.858016,883.6075,1.092169,0.467925,0.933109,4.170236,-0.269453,-0.64013,-4.083978,2743.7012,1.4835,0.907867,1.476476,4.151641,-0.532852,-0.938316,-3.612509,2400.9746,1.485617,0.82154,1.377294,3.721277,-0.458721,-0.819577,-3.479542,705.2385,1.304854,0.288918,0.71767,2.877641,-0.1405,-0.393851,-2.431118,744.5703,1.31211,0.289247,0.682703,2.379151,-0.148021,-0.373323,-2.386164,3457.9024,1.542208,1.234193,2.288633,4.684391,-0.627065,-1.133698,-4.033779,3121.2696,1.529785,1.093197,2.075056,5.053855,-0.557255,-0.944647,-4.042768
G_B06_0976,6,2,50,12095.4411,4.024412,2.803673,3.934107,6.902139,-1.924796,-2.893304,-8.710404,13524.2663,4.424136,3.353608,4.871836,9.930683,-2.16295,-3.255197,-10.612775,16257.7973,6.382914,7.037624,15.695401,20.223495,-3.841477,-6.011401,-16.056429,16916.5942,6.174665,7.215462,15.816812,20.96247,-3.973387,-6.160994,-15.389838,1616.516,2.127365,0.707659,2.412641,4.562815,-0.373787,-0.833583,-3.879924,1758.4863,2.186762,0.756417,2.456804,5.064854,-0.405214,-0.869917,-4.194147,17074.9184,6.10164,8.584107,24.204045,31.032164,-4.310474,-7.166029,-16.474285,18563.656,6.241469,9.371263,26.873746,35.220386,-4.732588,-8.059917,-18.252806,8533.2876,2.680307,1.848991,2.558767,5.407944,-1.162009,-1.738806,-5.577872,6286.5576,2.429567,1.296859,1.826818,3.974867,-0.795439,-1.24516,-4.344814,18362.3965,6.261499,7.661882,15.247706,18.830387,-4.095584,-6.053649,-11.91924,15102.0605,6.114602,6.255415,13.591088,16.924619,-3.459616,-5.137094,-9.622235,3227.5072,2.793783,1.420389,4.660884,7.262535,-0.729201,-1.30355,-2.9438,3540.901,2.982425,1.507772,4.591656,7.122988,-0.788575,-1.337366,-3.333152,19406.9395,6.116375,9.574855,27.38128,33.559058,-4.733659,-7.92708,-14.152572,16873.0693,5.789118,7.957805,22.368275,27.693703,-4.020278,-6.420253,-13.278984
G_B03_0383,3,2,250,13660.9205,7.697381,2.838915,3.662539,4.047179,-2.371188,-2.886078,-3.875507,16271.0265,9.159406,3.689211,4.932136,5.55793,-2.856226,-3.503754,-5.027351,46928.0274,13.643846,17.942869,37.623632,41.186785,-12.200718,-17.973749,-25.065674,46954.0806,13.127887,18.206412,38.675024,42.340248,-12.342515,-18.29485,-24.4499,4997.1716,3.585663,2.055264,6.024916,8.185123,-1.216596,-1.937673,-2.690782,5465.7236,3.732542,2.087308,5.813618,7.742526,-1.303293,-1.977768,-2.839436,49783.7968,13.272291,21.058373,52.687324,60.64881,-13.510539,-21.541207,-25.283598,53222.396,13.524095,23.524382,61.366733,71.718337,-15.210832,-26.101188,-32.073918,7994.0906,4.129532,1.540266,1.912155,2.584654,-1.195571,-1.522864,-2.782364,6206.2978,3.755333,1.120978,1.366908,2.016592,-0.826852,-1.07316,-2.066689,49009.5007,13.353899,19.111348,40.666574,44.207051,-12.485532,-18.332081,-25.712019,41271.8215,13.209248,15.186324,31.123419,34.065317,-10.401254,-15.012487,-20.382465,8567.9099,4.976671,3.234878,9.209721,12.236415,-2.238126,-3.92548,-5.3711,9515.3274,5.275304,3.357298,8.76565,11.006146,-2.352911,-3.731636,-4.982712,50873.8337,13.660109,22.497696,61.242252,72.261958,-14.251436,-25.062183,-33.563751,46778.0722,13.076563,19.361407,49.693761,57.228672,-12.450727,-19.964062,-27.569559
